symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
BY7,*N[C@H](C(*)=O)C(C)(C)[C@H](O)c1ccc(Br)nc1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
OP2,*N[C@H](C(*)=O)c1cc(Br)c(C(C)(F)F)cc1F |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9TZ,*N[C@@H](Cc1ccc(=O)n(-c2ccccc2)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
ZYI,*N[C@@H](CN(C)Cc1nc(-c2cccc(Cl)c2)cs1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
0HM,*N[C@H](C(*)=O)[C@@H](C)c1cc2n(n1)CCC2 |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ZEH,*N[C@H](C(*)=O)c1nn2c(c1C(=O)O)CCC2 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
834,*N[C@@H](CC(=O)c1ncc(O)cn1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
S2G,*N[C@H](C(*)=O)[C@@H]1CCn2nc(C)cc21 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4B9,*N[C@H](C(*)=O)c1cc2c(Cl)ccc(F)c2[nH]1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YBD,*N[C@H](C(*)=O)c1c(COC)c(Br)c2c(N)ncnn12 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7UN,*N[C@H](C(*)=O)c1ccc(OC(C)C)nc1N(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VZN,*N[C@H](C(*)=O)[C@]1(OC)C[C@H]2[C@@H]1CCN2C(=O)OC(C)(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UCZ,*N[C@H](C(*)=O)[C@]1(Cc2cccnc2)CC[C@H](CCC)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
IBK,*N[C@@H](Cc1nsc2ncc(Br)cc12)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
KCM,*N[C@H](C(*)=O)c1cnc2c(C(=O)OC(C)(C)C)cnn2c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
1FK,*N[C@H](C(*)=O)c1cccc2cc(C(=O)OC)sc12 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JMD,*N[C@H](C(*)=O)[C@@](C)(C[NH+](C)C)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9BI,*N[C@H](C(*)=O)c1ncc(SC)cc1C |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LRD,*N[C@H](C(*)=O)[C@]12CO[C@H](C1)C2 |$_R1;;;;_R2;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2WV,*N[C@H](C(*)=O)c1cc(C(F)(F)F)cnc1SC |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
T5P,*N[C@H](C(*)=O)C1(C)CC(F)(F)C1 |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WBA,*N[C@@H](C[C@@H]1C[C@H]2COC[C@@H](C1)C2(F)F)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
YCQ,*N[C@@H](C[C@H]1CCCN(C(=O)NCc2cscn2)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
J7K,*N[C@H](C(*)=O)[C@H]1CCCN(c2ccc3nnnn3n2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X62,*N[C@H](C(*)=O)c1sccc1C(=O)Nc1nncs1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HXI,*N[C@H](C(*)=O)c1sccc1C(=O)N[C@@H](C)Cc1ccsc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
43S,*N[C@H](C(*)=O)c1nocc1CC |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
D0M,*N[C@H](C(*)=O)[C@@H](OC)C1CC(F)(F)C1 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
92X,*N[C@H](C(*)=O)c1cnc2c(C(F)(F)F)cccc2c1Cl |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FBX,*N[C@H](C(*)=O)c1cccc([C@H](C)c2ccc(C)cc2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
B74,*N[C@H](C(*)=O)c1ccc(F)c2c1nnn2C |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
TQ9,*N[C@H](C(*)=O)c1ccc(C#C)c(F)c1F |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UOV,*N[C@H](C(*)=O)c1c(F)ccc2c(Cl)nccc12 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
GM0,*N[C@H](C(*)=O)c1cn(C)c2c(Br)ccc(F)c12 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
00S,*N[C@@H](CC1=NO[C@H](c2ccccc2)C1)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
P2D,*N[C@H](C(*)=O)c1cn(C)c2c(OC)nccc12 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
V0Z,*N[C@H](C(*)=O)[C@@H]1CC2(CCC2)CN1C(=O)c1cscn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
CJ0,*N[C@@H](CN(C)c1nc2c(c(=O)[nH]c(=O)n2C)n1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
5SY,*N[C@H](C(*)=O)[C@H](CC(C)C)C(=O)N1CCOCC2(CC2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ZAR,*N[C@H](C(*)=O)[C@@]1(NS(=O)(=O)c2ccsc2C#N)CCOC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QGU,*N[C@H](C(*)=O)[C@H](C)NC(=O)c1cnn(CC2CC2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
5NK,*N[C@@H](CN(C)C(=O)c1ocnc1C(F)F)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BGQ,*N[C@@H](CN(C)C(=O)c1cnc2n1CCCC2)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Q52,*N[C@H](C(*)=O)[C@H](C)NC(=O)[C@H]1CC[C@]2(CC[NH2+]C2)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BH2,*N[C@H](C(*)=O)[C@H](C)NC(=O)c1cc2c(s1)C[NH2+]CC2 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MBX,*N[C@H](C(*)=O)[C@H](C)NC(=O)c1cccc2c1OCC2(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4EN,*N[C@@H](CC(=O)c1cc(-c2cccc(OC)c2)cs1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BF3,*N[C@H](C(*)=O)[C@H](NC(=O)[C@@H]1COCCO1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FWY,*N[C@H](C(*)=O)[C@@H]1CC[C@H](NC(=O)c2csc(C3CC3)n2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MX1,*N[C@H](C(*)=O)[C@@H](C)CCc1ccc(-c2ccnn2C)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KS7,*N[C@H](C(*)=O)C1(C(=O)Nc2cccc(Br)c2)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
AS5,*N[C@@H](COc1ccc(-c2c(C)noc2C)cc1F)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
6SI,*N[C@@H](CC(=O)N(CC1CCOCC1)C1CCC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
NZ6,*N[C@@H](CCOc1cccc(-c2ccnn2C)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
RLG,*N[C@H](C(*)=O)c1sccc1C(=O)N(C)C[C@H]1C[C@H](F)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
O6R,*N[C@@H](CCc1ccccc1-c1ccc(Cl)cc1F)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
J18,*N[C@H](C(*)=O)[C@H]1C[C@@H](Nc2[nH+]ccc3ccccc23)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LA6,*N[C@H](C(*)=O)C(=O)NCc1cn(-c2ccccc2Br)nn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7XN,*N[C@H](C(*)=O)C1(NC(=O)c2n[nH]c(C)c2C)CCOCC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UIY,*N[C@H](C(*)=O)[C@@H]1CC2(CCC2)CN1Cc1csc(CC)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4DL,*N[C@H](C(*)=O)C1CCN(C(=O)[C@H]2CCC(C)(C)C[NH2+]2)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NSZ,*N[C@@H](C[C@H]1CC[N@H+](Cc2cnc(N(C)C)s2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
SUJ,*N[C@H](C(*)=O)[C@]1(F)C[C@H]2CC[C@@H](C1)[NH2+]2 |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WTQ,*N[C@H](C(*)=O)[C@H]1C[C@@H](Nc2cccc(-c3ccn[nH]3)c2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
GF5,*N[C@H](C(*)=O)C1(NS(=O)(=O)c2ccc(C)cc2Br)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
SZT,*N[C@H](C(*)=O)[C@H]1CC[C@@H](Nc2cccc3c2CCO3)CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2MU,*N[C@H](C(*)=O)[C@H]1C[C@@H]([NH2+]CCOc2cc(C)cc(C)c2)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
0BF,*N[C@@H](CN(Cc1cc(C)c(Br)cn1)C1CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
43F,*N[C@@H](CN(Cc1cc2c(F)cccc2[nH]1)C1CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
AWJ,*N[C@H](C(*)=O)[C@H](N(C)Cc1cncc(Br)c1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OG4,*N[C@H](C(*)=O)[C@@H](NS(=O)(=O)c1cn[nH]c1C)c1ccsc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VYL,*N[C@@H](CC(=O)N1CCC([C@H]2CCC[NH2+]C2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
4PG,*N[C@@H](CC(=O)N1CC2(CCCC2)C[C@H]1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
E4F,*N[C@@H](CN(C1CC1)S(=O)(=O)c1cc(Cl)cnc1N)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
QC9,*N[C@H](C(*)=O)c1cccc(C(=O)N(C)CCC(C)(C)C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
TFE,*N[C@H](C(*)=O)c1ncnn1C1CCOCC1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
C0V,*N[C@@H](C[C@]1(C)C[C@H](C(F)(F)F)C1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
WX0,*N[C@H](C(*)=O)c1cn(CC(=O)OCC)nc1C1CCCC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
F8L,*N[C@H](C(*)=O)c1cnn(-c2ccc(Cl)c(C(F)(F)F)c2)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
A8S,*N[C@H](C(*)=O)c1cnn(CCCO)c1CC |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
Z9D,*N[C@H](C(*)=O)c1cc(O)nn1-c1cc(C)cc(F)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
CFW,*N[C@H](C(*)=O)c1cc(O)nn1-c1nccc2c1CCCC2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2SL,*N[C@H](C(*)=O)c1cc(O)nn1-c1ccc(OC)c(O)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7UP,*N[C@H](C(*)=O)[C@@H]1C[C@H]1c1cccs1 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
A3Z,*N[C@H](C(*)=O)c1cc(O)nn1-c1ccc(Cl)cc1Br |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
14B,*N[C@H](C(*)=O)c1cc(O)nn1C1CCSCC1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3ZH,*N[C@H](C(*)=O)c1cc(O)nn1-c1ccccc1OCC#C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MEH,*N[C@H](C(*)=O)[C@@H]1CC[C@H]2C[C@@H]1CO2 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
RKU,*N[C@H](C(*)=O)c1cc2ccsc2cc1Cl |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
C46,*N[C@H](C(*)=O)c1nc2ccc(Cl)cn2c1Br |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
C84,*N[C@H](C(*)=O)c1cnn(CC(=O)OCC)c1C(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UBP,*N[C@H](C(*)=O)[C@@H]1CN(c2ccc(S(C)(=O)=O)cn2)C[C@H]1O |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6N2,*N[C@H](C(*)=O)[C@@H]1CN(C(=O)CCc2cc(Cl)no2)C[C@H]1O |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WYV,*N[C@H](C(*)=O)c1c[nH]c(-c2ccccc2F)c1Cl |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8BC,*N[C@H](C(*)=O)c1cnn(-c2ccc(C#C)cc2OC)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PXR,*N[C@H](C(*)=O)c1ccnn1-c1ccc(C(F)(F)F)cc1Br |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
1RH,*N[C@H](C(*)=O)c1ccnn1-c1c(F)ccc(F)c1F |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KU8,*N[C@H](C(*)=O)[C@@]1(c2cccc(Br)n2)CCOC1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
RTP,*N[C@H](C(*)=O)c1ncn2ccc(Cl)c(Cl)c12 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
TU4,*N[C@H](C(*)=O)c1cn(C(C)C)c2cc(Br)ncc12 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MU1,*N[C@H](C(*)=O)c1cc(Cl)cc2c(CC)ncn12 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
B1R,*N[C@H](C(*)=O)c1nn(C(C)C)c2cc(Cl)ncc12 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6IZ,*N[C@H](C(*)=O)[C@@H]1C[N@@H+](C2Cc3ccccc3C2)C[C@H]1O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
E96,*N[C@H](C(*)=O)c1cn(CCC[NH+](C)C)nc1C(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4KT,*N[C@H](C(*)=O)[C@@H]1CN(Cc2nnc(C)s2)C[C@H]1O |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BXF,*N[C@H](C(*)=O)c1cnn(-c2cccc(C)c2)c1CC1CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YT7,*N[C@H](C(*)=O)c1cnn(C[C@@H](O)CC)c1CC1CCC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,H,NNAA,flexible,True,struct_only
2R3,*N[C@H](C(*)=O)c1ccnn1-c1ccc(O)c(C(C)C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WOP,*N[C@H](C(*)=O)c1ccnn1-c1ccc(OCC#C)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QDU,*N[C@H](C(*)=O)c1ccnn1-c1ccccc1OC(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NVW,*N[C@H](C(*)=O)c1cnn(CC#C)c1C1CCCCC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8FB,*N[C@@H](Cc1ccnn1[C@@H](CC)c1cccc(C)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
NXR,*N[C@@H](Cc1ccnn1Cc1ccc(F)cc1OC)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
DAN,*N[C@H](C(*)=O)c1cn([C@@H](C)C(C)(C)C)nc1C1CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JMT,*N[C@@H](Cc1cnn([C@@H](C)c2ccc(O)cc2F)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
47Z,*N[C@@H](Cc1cnn([C@@H](C)C2CCSCC2)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
I40,*N[C@H](C(*)=O)c1c2c(nn1[C@H]1CCCS(=O)(=O)C1)C[NH2+]C2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8YB,*N[C@@H](Cc1cnn(Cc2cccc(C3CC3)c2)c1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
R6D,*N[C@H](C(*)=O)c1c2c(nn1C(C)(C)C)CN(C(=O)OC)C2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Q9U,*N[C@@H](Cc1cc(C2CCCCC2)ccn1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Z10,*N[C@H](C(*)=O)c1cc(C(C)C)n(-c2c(C)cccc2O)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
05K,*N[C@H](C(*)=O)c1cnn([C@@H]2CCCOC2)c1CC |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
APO,*N[C@H](C(*)=O)c1cc(CC)n(-c2cc(C)cc(C)c2O)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
U30,*N[C@H](C(*)=O)c1cnn(C2CCS(=O)(=O)CC2)c1C1CC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4GQ,*N[C@H](C(*)=O)c1cc(C2CC2)n(-c2ccc(OC)cc2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8ZT,*N[C@H](C(*)=O)c1cn([C@@H](C)C(F)F)nc1-c1ccccc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QKY,*N[C@@H](Cc1cn([C@@H](C)C(F)F)nc1C1CCC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
6MI,*N[C@H](C(*)=O)c1cn(C[C@@H]2CC2(F)F)nc1C(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7WN,*N[C@@H](Cc1cn([C@@H](C)C(F)(F)F)nc1CC(C)C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
KCO,*N[C@H](C(*)=O)c1cc(C(C)C)n(CC(C)(C)C)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
0HU,*N[C@H](C(*)=O)c1cc(CCC)n(CC[NH+](C)C)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8HK,*N[C@H](C(*)=O)c1cc(C2CCCCC2)n(CC(F)F)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JTK,*N[C@H](C(*)=O)c1cc(CC2CCC2)n([C@@H]2CCCSC2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
84P,*N[C@H](C(*)=O)c1cc(CC(C)C)n(CC#C)n1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
TK2,*N[C@H](C(*)=O)c1cc(CC2CC2)n(-c2cccc(Br)c2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WA8,*N[C@H](C(*)=O)c1nccn1-c1c(F)cccc1C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
E2G,*N[C@H](C(*)=O)c1nccn1-c1ccc(CCC)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JZL,*N[C@H](C(*)=O)c1cc(C)nn1[C@H](C)c1ccc(O)c(C)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
BAX,*N[C@H](C(*)=O)c1nccn1-c1cc(C(C)(C)C)ccc1O |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YPH,*N[C@H](C(*)=O)c1cn([C@@H]2CCCSC2)nc1C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QVT,*N[C@H](C(*)=O)c1cc(CC)nn1[C@@H](C)C1CCSCC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
A50,*N[C@H](C(*)=O)c1cc(C)nn1Cc1cc(F)cc(F)c1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
